T,K,x,iv,w,wt,S,w_svi,iv_svi
0.0547945205479452,3890.0,0.008720894732932674,0.1919717334826492,0.002019350490757989,2.4517110757045444,3853.39,0.002139987822153747,0.19762281688688146
0.0547945205479452,3895.0,0.010005416425289276,0.1924613309085598,0.002029663775073652,2.966570401602545,3853.39,0.0021472762947232654,0.19795906743238512
0.0547945205479452,3900.0,0.011288290238178593,0.1919457322902066,0.00201880351476294,2.966570401602545,3853.39,0.0021549713607853524,0.19831345726988042
0.0547945205479452,3905.0,0.012569520394227079,0.1904074264644965,0.0019865746878264456,2.4517110757045444,3853.39,0.002163059195835672,0.19868525442015322
0.0547945205479452,3910.0,0.013849111099852134,0.189842970847613,0.0019748138948080898,0.3086961916339809,3853.39,0.002171526409127556,0.19907374755747656
0.0547945205479452,3920.0,0.016403390904949,0.1886476476301274,0.0019500238332263403,3.662432594571055,3853.39,0.0021895475325460698,0.19989808020330205
0.0547945205479452,3925.0,0.017678088336949525,0.1880162348009961,0.001936992030068126,0.2724123417449541,3853.39,0.002199076761946853,0.2003326007057515
0.0547945205479452,3930.0,0.01895116298374758,0.1873620011865944,0.0019235353144463232,0.2566237371628491,3853.39,0.002208935990577788,0.2007811789686589
0.0547945205479452,3940.0,0.02149246041242026,0.1859842854527453,0.0018953509279653836,0.22890203716069002,3853.39,0.002229599457671887,0.2017180956248396
0.0547945205479452,3950.0,0.024027316015608195,0.1848310284617506,0.0018719183058755317,0.22890203716069094,3853.39,0.0022514517171998627,0.202704202815081
0.0547945205479452,3975.0,0.030336485208873058,0.1823480085495277,0.0018219614368207467,0.2566237371628491,3853.39,0.002310768867742168,0.20535708372562794
0.0547945205479452,4000.0,0.036606098222468374,0.1797472572438853,0.0017703603554355873,0.2566237371628496,3853.39,0.0023759140686001544,0.20823167807025142
0.0547945205479452,4100.0,0.06129871081283979,0.1719721513678589,0.001620516210744645,0.19504078905999697,3853.39,0.002678274955836696,0.22108486593165916
