QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,S,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,K,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,T,C_IV_MID,P_IV_MID,C_MID,P_MID,C_SPRD,P_SPRD,Y,C_SPRD_REL,P_SPRD_REL,moneyness,mon_bucket,T_bucket
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.72418,0.0024,2.0996,-2.68667,0.71569,0.22577, 13.000000,94.48, 109 x 91,104.3,107.2,3775.0,27.9,28.2, 14 x 9,28.33,-0.28844,0.00221,2.14705,-2.63624,-0.29769,0.24224, 73.000000,78.4,0.02,0.024657534246575342,0.22577,0.24224,105.75,28.049999999999997,2.9000000000000057,0.3000000000000007,-0.020552897649356184,0.027423167848699817,0.010695187165775428,1.0207655629139072,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.71199,0.00241,2.1434,-2.74053,0.70392,0.22547, 1.000000,119.83, 13 x 5,102.0,102.5,3780.0,29.4,29.7, 33 x 8,30.3,-0.29949,0.00226,2.18605,-2.68353,-0.31004,0.24181, 146.000000,73.4,0.019,0.024657534246575342,0.22547,0.24181,102.25,29.549999999999997,0.5,0.3000000000000007,-0.01922927071884792,0.004889975550122249,0.010152284263959416,1.019415343915344,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.69901,0.00241,2.18759,-2.8002,0.69161,0.22673, 2.000000,96.4, 25 x 5,98.7,99.2,3785.0,30.9,31.3, 19 x 47,29.6,-0.31138,0.00238,2.22338,-2.72705,-0.32116,0.24168, 20.000000,68.4,0.018,0.024657534246575342,0.22673,0.24168,98.95,31.1,0.5,0.40000000000000213,-0.017907393460932057,0.005053057099545225,0.012861736334405212,1.0180686922060767,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.67979,0.00243,2.2499,-3.00006,0.67129,0.23774, 2.000000,95.6, 78 x 50,96.6,99.4,3790.0,32.6,33.0, 25 x 58,33.7,-0.323,0.00237,2.25898,-2.77285,-0.33366,0.24268, 23.000000,63.4,0.016,0.024657534246575342,0.23774,0.24268,98.0,32.8,2.8000000000000114,0.3999999999999986,-0.01658726125600921,0.02857142857142869,0.01219512195121947,1.0167255936675461,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.66732,0.00246,2.28356,-3.03943,0.66018,0.23755, 1.000000,73.4, 5 x 5,94.4,94.9,3795.0,34.2,34.5, 16 x 13,38.6,-0.3347,0.00244,2.29125,-2.80382,-0.34486,0.24162, 13.000000,58.4,0.015,0.024657534246575342,0.23755,0.24162,94.65,34.35,0.5,0.29999999999999716,-0.01526886950275097,0.0052826201796090854,0.008733624454148388,1.0153860342555994,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.66098,0.00261,2.29932,-2.92405,0.65527,0.2263, 135.000000,88.22, 6 x 6,88.6,89.1,3800.0,35.9,36.2, 19 x 13,39.67,-0.34685,0.00241,2.32215,-2.83765,-0.35772,0.24156, 162.000000,53.4,0.014,0.024657534246575342,0.2263,0.24156,88.85,36.05,0.5,0.30000000000000426,-0.013952213618004163,0.005627462014631402,0.008321775312066694,1.01405,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.64648,0.00254,2.33634,-3.00911,0.64039,0.22922, 8.000000,69.8, 24 x 6,86.2,86.7,3805.0,37.6,38.0, 29 x 24,44.9,-0.35899,0.00243,2.35068,-2.86836,-0.36927,0.24021, 14.000000,48.4,0.013,0.024657534246575342,0.22922,0.24021,86.45,37.8,0.5,0.3999999999999986,-0.012637289036695008,0.00578368999421631,0.010582010582010545,1.0127174770039422,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.63532,0.00262,2.36235,-2.99361,0.63008,0.22588, 13.000000,69.9, 28 x 6,82.3,82.7,3810.0,39.5,39.9, 49 x 9,43.62,-0.37209,0.00253,2.37796,-2.8995,-0.38187,0.24104, 13.000000,43.4,0.011,0.024657534246575342,0.22588,0.24104,82.5,39.7,0.4000000000000057,0.3999999999999986,-0.0113240912117346,0.004848484848484917,0.010075566750629686,1.0113884514435696,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.62165,0.00265,2.38938,-3.01424,0.6173,0.22512, 15.000000,69.2, 27 x 7,79.0,79.5,3815.0,41.3,41.7, 27 x 14,42.8,-0.38406,0.00252,2.40215,-2.92019,-0.39358,0.23987, 282.000000,38.4,0.01,0.024657534246575342,0.22512,0.23987,79.25,41.5,0.5,0.4000000000000057,-0.010012615613923899,0.006309148264984227,0.009638554216867606,1.0100629095674967,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.6083,0.00274,2.41467,-3.04066,0.60425,0.22481, 22.000000,82.2, 27 x 7,76.0,76.4,3820.0,43.3,43.6, 17 x 8,51.4,-0.39705,0.00256,2.4247,-2.94114,-0.40616,0.23988, 76.000000,33.4,0.009,0.024657534246575342,0.22481,0.23988,76.2,43.45,0.4000000000000057,0.30000000000000426,-0.00870285773186033,0.005249343832021072,0.006904487917146243,1.008740837696335,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.59565,0.00275,2.43547,-3.05023,0.59124,0.22378, 69.000000,70.9, 29 x 7,72.8,73.2,3825.0,45.3,45.6, 8 x 8,46.7,-0.41016,0.00254,2.44434,-2.95884,-0.41857,0.23953, 74.000000,28.4,0.007,0.024657534246575342,0.22378,0.23953,73.0,45.45,0.4000000000000057,0.30000000000000426,-0.007394813071845015,0.005479452054794599,0.006600660066006694,1.0074222222222222,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.58057,0.00273,2.4554,-3.08438,0.57767,0.22496, 9.000000,62.3, 34 x 7,70.2,70.6,3830.0,47.4,47.8, 15 x 20,48.8,-0.42339,0.00258,2.46101,-2.97683,-0.43203,0.23931, 14.000000,23.4,0.006,0.024657534246575342,0.22496,0.23931,70.4,47.599999999999994,0.3999999999999915,0.3999999999999986,-0.006088477157789584,0.0056818181818180605,0.008403361344537787,1.006107049608355,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.56701,0.00282,2.47229,-3.09034,0.56464,0.22416, 11.000000,59.33, 32 x 13,67.2,67.6,3835.0,49.4,49.8, 19 x 8,57.9,-0.43634,0.00263,2.47516,-2.98039,-0.44386,0.23848, 19.000000,18.4,0.005,0.024657534246575342,0.22416,0.23848,67.4,49.599999999999994,0.3999999999999915,0.3999999999999986,-0.004783845531124727,0.00593471810089008,0.00806451612903223,1.0047953063885267,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.55186,0.00266,2.48648,-3.22133,0.54866,0.23353, 57.000000,62.4, 22 x 6,66.7,67.1,3840.0,51.7,52.1, 13 x 7,53.3,-0.44932,0.0026,2.48734,-2.99329,-0.45616,0.23827, 102.000000,13.4,0.003,0.024657534246575342,0.23353,0.23827,66.9,51.900000000000006,0.3999999999999915,0.3999999999999986,-0.0034809137507086653,0.0059790732436471065,0.0077071290944123036,1.0034869791666667,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.53908,0.00284,2.49572,-3.10747,0.53741,0.22429, 26.000000,53.6, 29 x 17,61.8,62.1,3845.0,53.9,54.3, 5 x 23,55.9,-0.46286,0.00269,2.49692,-2.99298,-0.46916,0.23785, 15.000000,8.4,0.002,0.024657534246575342,0.22429,0.23785,61.95,54.099999999999994,0.30000000000000426,0.3999999999999986,-0.002179677392736888,0.004842615012106606,0.007393715341959309,1.0021820546163849,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.52504,0.0028,2.50231,-3.13527,0.52349,0.2262, 250.000000,57.9, 7 x 7,59.6,60.0,3850.0,56.1,56.5, 13 x 12,57.6,-0.47557,0.00265,2.50255,-2.98552,-0.4816,0.23736, 75.000000,3.4,0.001,0.024657534246575342,0.2262,0.23736,59.8,56.3,0.3999999999999986,0.3999999999999986,-0.0008801320506513592,0.006688963210702318,0.007104795737122533,1.0008805194805195,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.51045,0.00285,2.50712,-3.09489,0.50991,0.22223, 3.000000,57.2, 33 x 13,56.3,56.7,3855.0,58.6,59.0, 12 x 7,89.49,-0.48892,0.00274,2.50638,-2.98748,-0.49331,0.23684, 4.000000,1.6,0.0,0.024657534246575342,0.22223,0.23684,56.5,58.8,0.4000000000000057,0.3999999999999986,0.00041772666494867836,0.0070796460176992156,0.0068027210884353505,0.9995823605706874,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.49732,0.00277,2.50739,-3.19394,0.49564,0.23077, 7.000000,62.1, 7 x 6,55.8,56.2,3860.0,60.9,61.3, 12 x 7,65.27,-0.50275,0.00275,2.50702,-2.96848,-0.50559,0.23628, 32.000000,6.6,0.002,0.024657534246575342,0.23077,0.23628,56.0,61.099999999999994,0.4000000000000057,0.3999999999999986,0.0017139031263952184,0.007142857142857244,0.006546644844517163,0.9982875647668393,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.48215,0.0028,2.50539,-3.07147,0.48109,0.22125, 15.000000,51.2, 34 x 32,51.2,51.7,3865.0,63.4,63.8, 12 x 7,67.27,-0.51686,0.00267,2.50504,-2.95666,-0.518,0.23589, 9.000000,11.6,0.003,0.024657534246575342,0.22125,0.23589,51.45,63.599999999999994,0.5,0.3999999999999986,0.00300840168904109,0.009718172983479106,0.006289308176100607,0.9969961190168175,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.46975,0.00281,2.50061,-3.15938,0.4686,0.22887, 47.000000,42.3, 7 x 14,50.8,51.2,3870.0,66.1,66.5, 7 x 19,74.2,-0.53031,0.00271,2.49969,-2.94705,-0.53001,0.23533, 27.000000,16.6,0.004,0.024657534246575342,0.22887,0.23533,51.0,66.3,0.4000000000000057,0.4000000000000057,0.004301226691346325,0.007843137254902072,0.006033182503770825,0.9957080103359173,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.45383,0.00287,2.49164,-3.03931,0.45362,0.22123, 118.000000,47.8, 30 x 24,46.6,47.0,3875.0,68.6,69.0, 7 x 24,59.2,-0.54405,0.00272,2.49254,-2.9191,-0.54138,0.23452, 6.000000,21.6,0.006,0.024657534246575342,0.22123,0.23452,46.8,68.8,0.3999999999999986,0.4000000000000057,0.005592382454966064,0.008547008547008517,0.005813953488372176,0.9944232258064516,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.43911,0.00283,2.4793,-3.00713,0.439,0.21995, 15.000000,45.18, 37 x 20,44.2,44.6,3880.0,69.0,69.4, 7 x 7,70.54,-0.56047,0.00282,2.47798,-2.76814,-0.55425,0.22458, 1.000000,26.6,0.007,0.024657534246575342,0.21995,0.22458,44.400000000000006,69.2,0.3999999999999986,0.4000000000000057,0.0068818732848379,0.009009009009008976,0.005780346820809331,0.9931417525773195,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.42466,0.00287,2.46408,-2.97518,0.42543,0.21939, 5.000000,42.52, 30 x 13,42.0,42.3,3885.0,74.1,74.6, 7 x 27,67.11,-0.57097,0.0027,2.46713,-2.8705,-0.56402,0.23397, 10.000000,31.6,0.008,0.024657534246575342,0.21939,0.23397,42.15,74.35,0.29999999999999716,0.5,0.008169703469266671,0.007117437722419862,0.006724949562878279,0.9918635778635778,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.41052,0.00281,2.44522,-2.93481,0.41088,0.21835, 35.000000,49.65, 38 x 16,39.7,40.1,3890.0,77.0,77.4, 7 x 27,110.0,-0.5844,0.00267,2.45072,-2.83912,-0.57496,0.23352, 19.000000,36.6,0.009,0.024657534246575342,0.21835,0.23352,39.900000000000006,77.2,0.3999999999999986,0.4000000000000057,0.009455877280010691,0.010025062656641567,0.00518134715025914,0.9905886889460154,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.39672,0.00284,2.42348,-2.90566,0.39724,0.21839, 13.000000,29.0, 10 x 27,37.8,38.1,3895.0,79.7,80.1, 7 x 7,91.2,-0.59815,0.00269,2.43054,-2.79147,-0.58495,0.23214, 16.000000,41.6,0.011,0.024657534246575342,0.21839,0.23214,37.95,79.9,0.30000000000000426,0.3999999999999915,0.010740398972367435,0.00790513833992106,0.00500625782227774,0.9893170731707317,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.38267,0.00282,2.39927,-2.85865,0.38348,0.21826, 531.000000,34.15, 41 x 23,35.7,36.0,3900.0,82.8,83.2, 6 x 13,86.6,-0.61083,0.00267,2.40819,-2.76022,-0.59474,0.23184, 13.000000,46.6,0.012,0.024657534246575342,0.21826,0.23184,35.85,83.0,0.29999999999999716,0.4000000000000057,0.012023272785256452,0.008368200836820005,0.004819277108433803,0.988048717948718,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.36802,0.00279,2.37034,-2.8068,0.36859,0.21646, 8.000000,29.18, 42 x 49,33.6,34.0,3905.0,85.7,86.2, 6 x 26,96.8,-0.62482,0.00261,2.383,-2.71321,-0.60525,0.23143, 5.000000,51.6,0.013,0.024657534246575342,0.21646,0.23143,33.8,85.95,0.3999999999999986,0.5,0.013304502941305077,0.011834319526627177,0.005817335660267597,0.9867836107554417,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.3545,0.00277,2.33923,-2.75933,0.35495,0.21655, 118.000000,31.1, 56 x 15,31.8,32.1,3910.0,86.1,86.6, 6 x 15,100.1,-0.64608,0.00273,2.33635,-2.50155,-0.61742,0.21908, 5.000000,56.6,0.015,0.024657534246575342,0.21655,0.21908,31.950000000000003,86.35,0.3000000000000007,0.5,0.014584093646930271,0.009389671361502368,0.005790387955993052,0.9855217391304347,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.34057,0.00266,2.3057,-2.70765,0.34178,0.21609, 9.000000,24.2, 34 x 32,30.0,30.3,3915.0,90.7,93.4, 107 x 48,135.0,-0.65198,0.00265,2.32214,-2.60779,-0.62261,0.22955, 5.000000,61.6,0.016,0.024657534246575342,0.21609,0.22955,30.15,92.05000000000001,0.3000000000000007,2.700000000000003,0.015862049092422153,0.00995024875621893,0.029331884845192856,0.9842630906768838,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.32635,0.00268,2.26848,-2.65192,0.32749,0.21555, 87.000000,27.6, 46 x 42,28.2,28.6,3920.0,91.4,94.5, 30 x 200,85.0,-0.6729,0.00268,2.26616,-2.40445,-0.63386,0.21864, 1.000000,66.6,0.017,0.024657534246575342,0.21555,0.21864,28.4,92.95,0.40000000000000213,3.0999999999999943,0.01713837345202698,0.014084507042253596,0.03335126412049483,0.9830076530612245,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.31313,0.00267,2.22802,-2.5878,0.31436,0.21441, 71.000000,25.9, 42 x 12,26.5,26.8,3925.0,97.2,100.2, 35 x 99,91.4,-0.67779,0.0025,2.2542,-2.50801,-0.63899,0.22876, 25.000000,71.6,0.019,0.024657534246575342,0.21441,0.22876,26.65,98.7,0.3000000000000007,3.0,0.018413070884027643,0.011257035647279577,0.030395136778115502,0.9817554140127388,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.29881,0.00257,2.18531,-2.52315,0.30101,0.21299, 49.000000,20.2, 54 x 45,24.8,25.2,3930.0,100.5,103.5, 99 x 91,139.22,-0.69101,0.00246,2.21471,-2.44631,-0.64535,0.22834, 1.000000,76.6,0.02,0.024657534246575342,0.21299,0.22834,25.0,102.0,0.3999999999999986,3.0,0.019686145530825618,0.015999999999999945,0.029411764705882353,0.9805063613231552,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.28624,0.00256,2.13968,-2.45871,0.28749,0.21215, 32.000000,22.8, 43 x 40,23.3,23.6,3935.0,103.9,107.0, 114 x 50,95.2,-0.70349,0.00247,2.17381,-2.38774,-0.65167,0.22779, 6.000000,81.6,0.021,0.024657534246575342,0.21215,0.22779,23.450000000000003,105.45,0.3000000000000007,3.0999999999999943,0.02095760151902238,0.01279317697228148,0.02939781887150303,0.9792604828462516,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.27311,0.00251,2.09218,-2.3893,0.2746,0.21178, 31.000000,21.4, 44 x 51,21.8,22.1,3940.0,107.4,110.3, 83 x 50,95.57,-0.71593,0.00246,2.12832,-2.3183,-0.65721,0.22641, 1.000000,86.6,0.022,0.024657534246575342,0.21178,0.22641,21.950000000000003,108.85,0.3000000000000007,2.8999999999999915,0.02222744295949814,0.01366742596810937,0.026642168121267722,0.9780177664974619,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.26036,0.0024,2.04299,-2.32146,0.26177,0.21118, 6.000000,21.9, 38 x 52,20.4,20.7,3945.0,110.9,114.1, 101 x 50,98.73,-0.72762,0.00235,2.08504,-2.26008,-0.66192,0.22604, 1.000000,91.6,0.024,0.024657534246575342,0.21118,0.22604,20.549999999999997,112.5,0.3000000000000007,3.1999999999999886,0.023495673947493335,0.014598540145985437,0.02844444444444434,0.9767782002534854,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.24937,0.00234,1.99699,-2.27003,0.25031,0.21188, 849.000000,18.6, 18 x 16,19.3,19.6,3950.0,114.5,117.6, 104 x 46,145.65,-0.74035,0.0023,2.03513,-2.18751,-0.66626,0.22569, 100.000000,96.6,0.025,0.024657534246575342,0.21188,0.22569,19.450000000000003,116.05,0.3000000000000007,3.0999999999999943,0.02476229856268635,0.015424164524421628,0.026712623869021925,0.9755417721518987,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.2355,0.00236,1.93527,-2.17117,0.237,0.2093, 8.000000,13.51, 61 x 56,17.7,18.0,3955.0,118.2,121.3, 116 x 41,160.52,-0.75246,0.0023,1.98593,-2.12061,-0.66922,0.22512, 3.000000,101.6,0.026,0.024657534246575342,0.2093,0.22512,17.85,119.75,0.3000000000000007,3.0999999999999943,0.02602732086927291,0.016806722689075668,0.025887265135699326,0.9743084702907712,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.22827,0.00221,1.90298,-2.1683,0.22938,0.21296, 40.000000,12.84, 52 x 43,17.3,17.6,3960.0,120.6,123.9, 99 x 100,152.06,-0.77106,0.00232,1.90175,-1.94759,-0.66992,0.21774, 1.000000,106.6,0.028,0.024657534246575342,0.21296,0.21774,17.450000000000003,122.25,0.3000000000000007,3.3000000000000114,0.027290744916044968,0.017191977077363935,0.02699386503067494,0.9730782828282828,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.2117,0.00218,1.82186,-2.02029,0.21348,0.20811, 1.000000,15.6, 68 x 79,15.3,15.6,3965.0,124.6,127.4, 30 x 30,152.6,-0.78331,0.00225,1.84335,-1.86745,-0.67095,0.21756, 3.000000,111.6,0.029,0.024657534246575342,0.20811,0.21756,15.45,126.0,0.29999999999999893,2.8000000000000114,0.028552574736467176,0.019417475728155272,0.022222222222222313,0.9718511979823455,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.19974,0.00218,1.76388,-1.94367,0.20163,0.20752, 83.000000,13.4, 38 x 112,14.2,14.5,3970.0,129.6,132.8, 46 x 49,172.82,-0.78562,0.00209,1.82876,-1.91249,-0.67237,0.22436, 4.000000,116.6,0.03,0.024657534246575342,0.20752,0.22436,14.35,131.2,0.3000000000000007,3.200000000000017,0.02981281434875478,0.020905923344947785,0.024390243902439157,0.9706272040302266,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.18816,0.00208,1.70242,-1.86124,0.18978,0.2064, 104.000000,13.0, 100 x 136,13.1,13.4,3975.0,133.5,136.8, 55 x 50,123.71,-0.79627,0.00211,1.77483,-1.84355,-0.67076,0.22351, 2.000000,121.6,0.032,0.024657534246575342,0.2064,0.22351,13.25,135.15,0.3000000000000007,3.3000000000000114,0.031071467755951033,0.022641509433962318,0.024417314095449585,0.9694062893081761,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.17831,0.002,1.643,-1.78839,0.18021,0.20582, 55.000000,14.41, 43 x 63,12.2,12.4,3980.0,137.5,140.8, 48 x 61,168.15,-0.80664,0.00208,1.71889,-1.7728,-0.66915,0.22346, 1.000000,126.6,0.033,0.024657534246575342,0.20582,0.22346,12.3,139.15,0.20000000000000107,3.3000000000000114,0.032328538946002225,0.0162601626016261,0.023715415019762928,0.9681884422110553,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.16749,0.00197,1.58081,-1.70904,0.1693,0.20556, 8.000000,11.4, 111 x 99,11.2,11.5,3985.0,141.5,144.8, 113 x 45,124.1,-0.81694,0.00197,1.66129,-1.69924,-0.66581,0.22276, 7.000000,131.6,0.034,0.024657534246575342,0.20556,0.22276,11.35,143.15,0.3000000000000007,3.3000000000000114,0.033584031891834114,0.026431718061674072,0.023052741879147826,0.9669736511919699,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.15781,0.00191,1.51747,-1.6294,0.15894,0.20477, 10.000000,10.5, 135 x 146,10.3,10.6,3990.0,145.7,149.1, 84 x 50,177.04,-0.82627,0.00188,1.61022,-1.64316,-0.66206,0.2237, 1.000000,136.6,0.035,0.024657534246575342,0.20477,0.2237,10.45,147.39999999999998,0.29999999999999893,3.4000000000000057,0.034837950551427924,0.028708133971291766,0.023066485753052958,0.9657619047619047,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.14767,0.00184,1.45372,-1.54932,0.14922,0.20399, 3.000000,8.4, 160 x 59,9.5,9.7,3995.0,149.8,153.2, 41 x 51,168.4,-0.83597,0.0018,1.55008,-1.56775,-0.65634,0.22223, 1.000000,141.6,0.037,0.024657534246575342,0.20399,0.22223,9.6,151.5,0.1999999999999993,3.3999999999999773,0.03609029886789369,0.02083333333333326,0.022442244224422293,0.9645531914893617,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.13865,0.00173,1.39605,-1.48119,0.14034,0.20379, 649.000000,8.7, 74 x 149,8.8,9.0,4000.0,154.0,157.2, 100 x 50,164.36,-0.84538,0.00177,1.48794,-1.48723,-0.64957,0.22122, 6.000000,146.6,0.038,0.024657534246575342,0.20379,0.22122,8.9,155.6,0.1999999999999993,3.1999999999999886,0.03734108076954639,0.02247191011235947,0.02056555269922872,0.9633475,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.13035,0.00168,1.33567,-1.4101,0.1319,0.20284, 5.000000,6.3, 52 x 161,8.1,8.3,4005.0,158.2,161.7, 62 x 48,85.5,-0.85301,0.00176,1.43482,-1.42999,-0.6426,0.22183, 2.000000,151.6,0.039,0.024657534246575342,0.20284,0.22183,8.2,159.95,0.20000000000000107,3.5,0.03859030016997839,0.024390243902439157,0.021881838074398252,0.9621448189762796,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.12118,0.00158,1.27168,-1.33255,0.12215,0.20253, 5.000000,11.27, 78 x 158,7.4,7.6,4010.0,161.6,165.2, 60 x 90,165.0,-0.86962,0.00169,1.32418,-1.25949,-0.62146,0.21542, 3.000000,156.6,0.041,0.024657534246575342,0.20253,0.21542,7.5,163.39999999999998,0.1999999999999993,3.5999999999999943,0.03983796096813354,0.02666666666666657,0.022031823745410004,0.9609451371571072,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.11294,0.00155,1.20965,-1.25783,0.11394,0.20101, 19.000000,9.43, 161 x 370,6.7,7.0,4015.0,165.9,169.1, 75 x 30,168.54,-0.88027,0.00155,1.24487,-1.15738,-0.60399,0.2136, 10.000000,161.6,0.042,0.024657534246575342,0.20101,0.2136,6.85,167.5,0.2999999999999998,3.1999999999999886,0.04108406704838079,0.04379562043795618,0.01910447761194023,0.9597484433374844,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.10476,0.00143,1.14856,-1.18546,0.10582,0.20031, 21.000000,5.9, 321 x 436,6.1,6.4,4020.0,170.3,173.7, 69 x 44,173.4,-0.88739,0.00156,1.19148,-1.1031,-0.59139,0.21355, 3.000000,166.6,0.043,0.024657534246575342,0.20031,0.21355,6.25,172.0,0.3000000000000007,3.3999999999999773,0.042328622280585565,0.04800000000000011,0.019767441860464984,0.9585547263681592,ATM,1M
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-13,1673643600,9.0,0.09731,0.00141,1.08832,-1.1162,0.09861,0.20034, 155.000000,5.01, 251 x 188,5.6,5.8,4025.0,174.8,178.0, 30 x 30,81.9,-0.89552,0.00139,1.1279,-1.03277,-0.5744,0.21251, 5.000000,171.6,0.045,0.024657534246575342,0.20034,0.21251,5.699999999999999,176.4,0.20000000000000018,3.1999999999999886,0.04357163052018243,0.03508771929824565,0.018140589569160932,0.9573639751552795,ATM,1M
