QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,S,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,K,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,T,C_IV_MID,P_IV_MID,C_MID,P_MID,C_SPRD,P_SPRD,Y,C_SPRD_REL,P_SPRD_REL,moneyness,mon_bucket,T_bucket,C_IV_CALC,P_IV_CALC,C_IV_ERROR,P_IV_ERROR
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.93954,0.00043,1.58133,-0.64619,3.89723,0.22189, ,0.0, 215 x 230,434.2,443.1,3435.0,12.7,13.0, 1714 x 886,12.2,-0.08044,0.00044,2.02721,-0.5354,-0.39373,0.25094, 1.000000,418.4,0.109,0.1205479452054794,0.22189,0.25094,438.65,12.85,8.900000000000034,0.3000000000000007,-0.1149363546760315,0.0202895246779893,0.0233463035019455,1.121802037845706,Near ATM Call,3M,0.27880259224869064,0.246149070471143,0.056912592248690635,-0.004790929528856985
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.93429,0.0004,1.68555,-0.67756,3.87821,0.22604, ,0.0, 100 x 215,430.8,438.4,3440.0,12.9,13.2, 449 x 1845,14.51,-0.0822,0.00042,2.05336,-0.53881,-0.40047,0.24925, 5.000000,413.4,0.107,0.1205479452054794,0.22604,0.24925,434.6,13.05,7.599999999999966,0.2999999999999989,-0.1134818089650372,0.0174873446847675,0.0229885057471263,1.120171511627907,Near ATM Call,3M,0.2800040924385041,0.24475461613990607,0.05396409243850411,-0.004495383860093932
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.93591,0.00037,1.66422,-0.66635,3.89039,0.22116, ,0.0, 215 x 215,425.0,433.6,3445.0,13.6,13.9, 1355 x 1271,18.56,-0.08514,0.00048,2.11598,-0.55794,-0.41645,0.24985, 6.000000,408.4,0.106,0.1205479452054794,0.22116,0.24985,429.3,13.75,8.600000000000023,0.3000000000000007,-0.1120293758847223,0.0200326112275798,0.0218181818181818,1.118545718432511,Near ATM Call,3M,0.2762471173673505,0.24570884972817986,0.05508711736735053,-0.004141150271820132
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.92982,0.00041,1.77942,-0.70097,3.86814,0.22523, 1.000000,584.49, 215 x 230,421.8,429.0,3450.0,14.0,14.3, 1939 x 325,15.54,-0.08829,0.00047,2.15725,-0.56765,-0.42716,0.24968, 72.000000,403.4,0.105,0.1205479452054794,0.22523,0.24968,425.4,14.15,7.199999999999989,0.3000000000000007,-0.1105790493070757,0.0169252468265161,0.0212014134275618,1.1169246376811597,Near ATM Call,3M,0.2779172857960634,0.24516911191431978,0.05268728579606338,-0.004510888085680231
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.91696,0.00046,2.03022,-0.78895,3.81015,0.23858, ,0.0, 15 x 215,419.6,426.9,3455.0,14.4,14.7, 1121 x 525,14.3,-0.08983,0.00044,2.19737,-0.57675,-0.43821,0.24945, 1.000000,398.4,0.103,0.1205479452054794,0.23858,0.24945,423.25,14.55,7.299999999999955,0.2999999999999989,-0.1091308231307109,0.0172474896633194,0.0206185567010308,1.1153082489146164,Near ATM Call,3M,0.28588836353171465,0.24458186472719418,0.047308363531714664,-0.004868135272805829
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.92953,0.00045,1.78381,-0.69285,3.87938,0.22017, ,0.0, 200 x 15,412.6,417.9,3460.0,14.8,15.2, 1446 x 1834,16.0,-0.09214,0.0005,2.2417,-0.58699,-0.45052,0.24846, 19.000000,393.4,0.102,0.1205479452054794,0.22017,0.24846,415.25,15.0,5.2999999999999545,0.3999999999999986,-0.1076846912807113,0.0127633955448523,0.0266666666666665,1.1136965317919074,Near ATM Call,3M,0.27214211055362214,0.24417054975300434,0.051972110553622136,-0.004289450246995646
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.91209,0.00047,2.11975,-0.81133,3.79845,0.23725, 1.000000,571.49, 15 x 230,410.5,417.8,3465.0,14.9,15.2, 100 x 1368,16.72,-0.09344,0.00052,2.25828,-0.58667,-0.45479,0.24658, 2.000000,388.4,0.101,0.1205479452054794,0.23725,0.24658,414.15,15.05,7.300000000000011,0.2999999999999989,-0.1062406477084776,0.0176264638416033,0.0199335548172756,1.112089466089466,Near ATM Call,3M,0.2837645906566832,0.2419568274085289,0.0465145906566832,-0.004623172591471103
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.9238,0.00042,1.90007,-0.72227,3.86239,0.2213, 1.000000,374.22, 200 x 15,403.8,408.8,3470.0,15.7,16.1, 1838 x 1833,17.1,-0.09773,0.00051,2.32769,-0.60716,-0.47398,0.24819, 3.000000,383.4,0.099,0.1205479452054794,0.2213,0.24819,406.3,15.9,5.0,0.4000000000000021,-0.1047986863915763,0.012306177701206,0.0251572327044026,1.1104870317002882,Near ATM Call,3M,0.2708323282600329,0.24319189940355973,0.0495323282600329,-0.004998100596440264
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.91782,0.00051,2.00911,-0.75625,3.84085,0.22413, 3.000000,536.8, 15 x 15,401.1,403.8,3475.0,15.7,16.1, 655 x 474,17.55,-0.09856,0.00054,2.34203,-0.60523,-0.47706,0.24551, 5.000000,378.4,0.098,0.1205479452054794,0.22413,0.24551,402.4500000000001,15.9,2.6999999999999886,0.4000000000000021,-0.1033588013335887,0.0067089079388743,0.0251572327044026,1.1088892086330937,Near ATM Call,3M,0.27236979879962797,0.24073068255207467,0.048239798799627975,-0.004779317447925341
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.91615,0.00052,2.05222,-0.76508,3.8351,0.22359, 0.000000,387.29, 15 x 15,396.5,399.2,3480.0,16.7,17.0, 1277 x 438,18.17,-0.10293,0.00054,2.41575,-0.62802,-0.49875,0.24722, 2.000000,373.4,0.097,0.1205479452054794,0.22359,0.24722,397.85,16.85,2.6999999999999886,0.3000000000000007,-0.1019209865639612,0.0067864773155711,0.0178041543026706,1.1072959770114943,Near ATM Call,3M,0.2711385318723349,0.2422226991064731,0.047548531872334876,-0.004997300893526901
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.91373,0.00049,2.10007,-0.77686,3.82881,0.22351, ,0.0, 15 x 15,391.9,394.7,3485.0,17.2,17.5, 789 x 639,26.2,-0.1056,0.00056,2.46071,-0.63807,-0.51138,0.24711, 2.000000,368.4,0.096,0.1205479452054794,0.22351,0.24711,393.2999999999999,17.35,2.8000000000000114,0.3000000000000007,-0.100485236137857,0.0071192473938469,0.0172910662824207,1.1057073170731706,Near ATM Call,3M,0.2700555285973749,0.24176393366200055,0.04654552859737493,-0.005346066337999444
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.91062,0.00048,2.15103,-0.78868,3.82139,0.22358, 1.000000,375.59, 15 x 15,387.4,390.2,3490.0,17.7,18.0, 923 x 436,19.22,-0.10737,0.00055,2.50537,-0.64843,-0.52384,0.24635, 6.000000,363.4,0.094,0.1205479452054794,0.22358,0.24635,388.7999999999999,17.85,2.8000000000000114,0.3000000000000007,-0.0990515441360083,0.007201646090535,0.0168067226890756,1.1041232091690545,Near ATM Call,3M,0.2691146776958908,0.2412536707775505,0.04553467769589081,-0.005096329222449514
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.90702,0.00058,2.20986,-0.80389,3.81178,0.22358, ,0.0, 15 x 15,383.0,385.8,3495.0,18.2,18.6, 1091 x 1247,17.95,-0.11069,0.00054,2.55186,-0.66019,-0.53813,0.2464, 1.000000,358.4,0.093,0.1205479452054794,0.22358,0.2464,384.4,18.4,2.8000000000000114,0.4000000000000021,-0.0976199046645706,0.0072840790842872,0.0217391304347827,1.1025436337625178,Near ATM Call,3M,0.2684802769307512,0.24088825049778423,0.044900276930751215,-0.005511749502215779
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.90369,0.00051,2.26976,-0.81926,3.80135,0.22454, 2.000000,535.18, 15 x 15,378.7,381.4,3500.0,18.5,18.9, 770 x 438,22.0,-0.11314,0.00054,2.58459,-0.66452,-0.54699,0.2445, 283.000000,353.4,0.092,0.1205479452054794,0.22454,0.2445,380.0499999999999,18.7,2.6999999999999886,0.3999999999999986,-0.0961903118549762,0.0071043283778449,0.0213903743315507,1.1009685714285713,Near ATM Call,3M,0.2679708799781455,0.23950996990221107,0.043430879978145515,-0.004990030097788922
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.90141,0.00057,2.31893,-0.8306,3.79304,0.22361, ,0.0, 15 x 15,374.1,377.0,3505.0,19.3,19.7, 845 x 1044,21.69,-0.11676,0.00059,2.64474,-0.68085,-0.56494,0.24516, 1.000000,348.4,0.09,0.1205479452054794,0.22361,0.24516,375.55,19.5,2.8999999999999773,0.3999999999999986,-0.0947627598637908,0.0077220077220076,0.0205128205128204,1.099398002853067,Near ATM Call,3M,0.2669177680755662,0.23999397018019458,0.043307768075566216,-0.005166029819805407
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.89779,0.00056,2.38132,-0.84711,3.78202,0.22434, 0.000000,499.11, 15 x 15,369.9,372.6,3510.0,19.9,20.2, 544 x 225,19.59,-0.11951,0.0006,2.6908,-0.69163,-0.579,0.24495, 4.000000,343.4,0.089,0.1205479452054794,0.22434,0.24495,371.25,20.049999999999997,2.7000000000000455,0.3000000000000007,-0.0933372428725697,0.0072727272727273,0.0149625935162095,1.0978319088319088,Near ATM Call,3M,0.2664866945564282,0.23946869011249056,0.042146694556428194,-0.005481309887509445
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.89487,0.0006,2.43587,-0.86007,3.77206,0.22417, ,0.0, 15 x 15,365.5,368.2,3515.0,20.3,20.6, 226 x 241,26.8,-0.12162,0.00064,2.72858,-0.69756,-0.59042,0.24378, 3.000000,338.4,0.088,0.1205479452054794,0.22417,0.24378,366.85,20.450000000000003,2.6999999999999886,0.3000000000000007,-0.0919137550877159,0.0073599563854436,0.0146699266503667,1.0962702702702702,Near ATM Call,3M,0.26568404901928666,0.238348529124021,0.04151404901928665,-0.005431470875979005
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.89124,0.00059,2.49019,-0.87288,3.7623,0.22386, 1.000000,299.54, 15 x 15,361.1,363.8,3520.0,21.1,21.4, 75 x 557,26.06,-0.12497,0.00059,2.78677,-0.71334,-0.6085,0.24356, 20.000000,333.4,0.087,0.1205479452054794,0.22386,0.24356,362.4500000000001,21.25,2.6999999999999886,0.2999999999999971,-0.0904922907403385,0.0074493033521864,0.0141176470588233,1.0947130681818182,Near ATM Call,3M,0.2648421418058313,0.23862634052753118,0.04098214180583132,-0.004933659472468821
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.88822,0.00059,2.5434,-0.88623,3.75282,0.22373, 10.000000,466.56, 15 x 15,356.6,359.5,3525.0,21.7,22.1, 291 x 795,20.77,-0.12858,0.00063,2.83627,-0.72556,-0.62429,0.24337, 771.000000,328.4,0.085,0.1205479452054794,0.22373,0.24337,358.05,21.9,2.8999999999999773,0.4000000000000021,-0.0890728440861121,0.0080994274542661,0.0182648401826485,1.0931602836879433,Near ATM Call,3M,0.2639617350492096,0.23830015543478864,0.0402317350492096,-0.005069844565211368
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.88409,0.0006,2.60211,-0.90056,3.741,0.22395, 2.000000,284.73, 15 x 15,352.3,355.2,3530.0,22.3,22.7, 913 x 733,22.18,-0.13189,0.00066,2.88277,-0.73537,-0.63889,0.2431, 2.000000,323.4,0.084,0.1205479452054794,0.22395,0.2431,353.75,22.5,2.8999999999999773,0.3999999999999986,-0.0876554094051387,0.0081978798586571,0.0177777777777777,1.091611898016997,Near ATM Call,3M,0.26335396041894366,0.23774483482208447,0.039403960418943645,-0.0053551651779155385
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.88087,0.00069,2.65988,-0.91427,3.72895,0.22433, ,0.0, 15 x 15,348.1,350.8,3535.0,22.9,23.3, 967 x 694,34.1,-0.13478,0.00065,2.9285,-0.74508,-0.65341,0.24279, 1.000000,318.4,0.083,0.1205479452054794,0.22433,0.24279,349.45000000000005,23.1,2.6999999999999886,0.4000000000000021,-0.0862399810018081,0.00772642724281,0.0173160173160174,1.090067892503536,Near ATM Call,3M,0.2627012168007892,0.2371398792456729,0.03837121680078917,-0.005650120754327109
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.87729,0.00068,2.71543,-0.92754,3.71754,0.22392, ,0.0, 15 x 15,343.8,346.5,3540.0,23.6,24.0, 1028 x 553,36.19,-0.13811,0.00066,2.97755,-0.75664,-0.66964,0.24207, 2.000000,313.4,0.081,0.1205479452054794,0.22392,0.24207,345.15,23.8,2.6999999999999886,0.3999999999999986,-0.0848265532046611,0.0078226857887874,0.0168067226890755,1.0885282485875707,Near ATM Call,3M,0.2620044926487301,0.23681998207860075,0.038084492648730095,-0.005250017921399258
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.87424,0.00067,2.77145,-0.94103,3.70671,0.22458, ,0.0, 15 x 15,339.5,342.2,3545.0,24.3,24.7, 226 x 789,35.07,-0.14169,0.00064,3.0278,-0.76811,-0.6868,0.2424, 82.000000,308.4,0.08,0.1205479452054794,0.22458,0.2424,340.85,24.5,2.6999999999999886,0.3999999999999986,-0.0834151203662533,0.0079213730379932,0.0163265306122448,1.0869929478138225,Near ATM Call,3M,0.26126470849872774,0.23644250743295642,0.036684708498727736,-0.005957492567043587
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.86985,0.00072,2.8286,-0.95509,3.69444,0.22467, 2.000000,309.04, 15 x 30,335.2,338.0,3550.0,25.0,25.4, 227 x 654,28.75,-0.14473,0.00074,3.07795,-0.77977,-0.70272,0.24197, 98.000000,303.4,0.079,0.1205479452054794,0.22467,0.24197,336.6,25.2,2.8000000000000114,0.3999999999999986,-0.0820056768630197,0.0083184789067142,0.0158730158730158,1.085461971830986,Near ATM Call,3M,0.2606300624248204,0.2360092446845654,0.03596006242482039,-0.005960755315434579
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.8667,0.00069,2.88101,-0.96655,3.68323,0.22376, ,0.0, 15 x 15,330.8,333.7,3555.0,25.4,25.8, 375 x 375,34.3,-0.14703,0.00074,3.1127,-0.78347,-0.71451,0.24055, 5.000000,298.4,0.077,0.1205479452054794,0.22376,0.24055,332.25,25.6,2.8999999999999773,0.4000000000000021,-0.08059821709514,0.0087283671933784,0.015625,1.0839353023909986,Near ATM Call,3M,0.2596593298351225,0.23456803366227347,0.035899329835122534,-0.005981966337726546
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.86314,0.00069,2.93901,-0.98051,3.66964,0.22375, ,0.0, 15 x 15,326.6,329.5,3560.0,26.4,26.8, 592 x 478,30.3,-0.15158,0.00074,3.17466,-0.80062,-0.73623,0.24079, 13.000000,293.4,0.076,0.1205479452054794,0.22375,0.24079,328.05,26.6,2.8999999999999773,0.4000000000000021,-0.0791927354864051,0.0088401158360005,0.0150375939849624,1.0824129213483145,Near ATM Call,3M,0.2590828770706595,0.2349818120685145,0.03533287707065952,-0.005808187931485492
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.85818,0.00077,2.99956,-0.99584,3.65528,0.22388, ,0.0, 15 x 15,322.5,325.3,3565.0,27.0,27.4, 150 x 497,37.58,-0.15509,0.00072,3.21751,-0.80778,-0.75103,0.24004, 1.000000,288.4,0.075,0.1205479452054794,0.22388,0.24004,323.9,27.2,2.8000000000000114,0.3999999999999986,-0.0777892264840849,0.0086446434084594,0.0147058823529411,1.0808948106591865,Near ATM Call,3M,0.25860144538939456,0.23408253988929342,0.03472144538939456,-0.0059574601107065805
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.85493,0.00071,3.05564,-1.0084,3.64257,0.2243, 0.000000,303.55, 15 x 15,318.3,321.1,3570.0,27.7,28.0, 151 x 150,27.91,-0.15802,0.00079,3.2633,-0.81596,-0.76704,0.23942, 3.000000,283.4,0.074,0.1205479452054794,0.2243,0.23942,319.70000000000005,27.85,2.8000000000000114,0.3000000000000007,-0.0763876845587964,0.0087582108226462,0.0107719928186714,1.0793809523809523,Near ATM Call,3M,0.2579304380216707,0.23329392521323894,0.033630438021670706,-0.006126074786761054
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.85051,0.0008,3.10955,-1.02092,3.62935,0.2234, 4.000000,386.4, 15 x 15,314.0,316.9,3575.0,28.8,29.2, 150 x 480,30.9,-0.16299,0.00071,3.3272,-0.83505,-0.7902,0.23978, 202.000000,278.4,0.072,0.1205479452054794,0.2234,0.23978,315.45,29.0,2.8999999999999773,0.3999999999999986,-0.0749881042043732,0.0091932160405768,0.0137931034482758,1.0778713286713286,Near ATM Call,3M,0.2570759335524411,0.23395524433240594,0.03367593355244114,-0.00582475566759405
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.84617,0.00078,3.16931,-1.03469,3.61445,0.2236, 1.000000,319.4, 15 x 15,310.0,312.7,3580.0,28.8,29.3, 713 x 513,29.42,-0.16468,0.00076,3.34982,-0.83034,-0.79792,0.2376, 1.000000,273.4,0.071,0.1205479452054794,0.2236,0.2376,311.35,29.05,2.6999999999999886,0.5,-0.0735904799377352,0.0086719126385096,0.0172117039586919,1.0763659217877095,Near ATM Call,3M,0.25659121904741866,0.23128768442311384,0.03299121904741867,-0.006312315576886163
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.84279,0.00077,3.22496,-1.04773,3.60079,0.22325, ,0.0, 15 x 15,305.8,308.6,3585.0,30.4,30.9, 450 x 300,32.6,-0.17065,0.00083,3.42677,-0.85705,-0.82696,0.23933, 13.000000,268.4,0.07,0.1205479452054794,0.22325,0.23933,307.20000000000005,30.65,2.8000000000000114,0.5,-0.0721948062987605,0.0091145833333333,0.0163132137030995,1.074864714086471,Near ATM Call,3M,0.2559214498351996,0.2331335830675568,0.032671449835199595,-0.006196416932443188
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.83865,0.00083,3.28243,-1.06151,3.58551,0.2233, 0.000000,263.43, 15 x 15,301.7,304.5,3590.0,30.5,30.9, 150 x 375,34.28,-0.17262,0.00079,3.45065,-0.85238,-0.8355,0.237, 2.000000,263.4,0.068,0.1205479452054794,0.2233,0.237,303.1,30.7,2.8000000000000114,0.3999999999999986,-0.0708010778501567,0.0092378752886836,0.013029315960912,1.073367688022284,Near ATM Call,3M,0.2553396863135297,0.23042063143597047,0.032039686313529714,-0.00657936856402952
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.8336,0.00078,3.3393,-1.0749,3.57073,0.22352, ,0.0, 15 x 15,297.6,300.4,3595.0,31.2,31.7, 331 x 375,30.6,-0.17684,0.0008,3.49667,-0.86062,-0.8529,0.23616, 1.000000,258.4,0.067,0.1205479452054794,0.22352,0.23616,299.0,31.45,2.7999999999999545,0.5,-0.0694092891773342,0.0093645484949831,0.0158982511923688,1.071874826147427,Near ATM Call,3M,0.25471003016547644,0.22969146793628886,0.031190030165476446,-0.0064685320637111465
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.82988,0.00083,3.39481,-1.08688,3.55523,0.22328, 5.000000,267.17, 15 x 15,293.5,296.3,3600.0,33.0,33.4, 438 x 300,35.51,-0.18228,0.00082,3.57451,-0.88779,-0.88291,0.23827, 19.000000,253.4,0.066,0.1205479452054794,0.22328,0.23827,294.9,33.2,2.8000000000000114,0.3999999999999986,-0.0680194348882798,0.0094947439810105,0.0120481927710842,1.070386111111111,Near ATM Call,3M,0.2540333766191318,0.23170005120188858,0.030753376619131773,-0.00656994879811143
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.82519,0.00081,3.44946,-1.09882,3.54054,0.22317, 5.000000,263.37, 15 x 15,289.4,292.2,3605.0,33.9,34.3, 433 x 225,41.8,-0.18682,0.00083,3.62416,-0.89754,-0.90304,0.23801, 5.000000,248.4,0.064,0.1205479452054794,0.22317,0.23801,290.79999999999995,34.099999999999994,2.8000000000000114,0.3999999999999986,-0.0666315096134317,0.0096286107290234,0.0117302052785923,1.0689015256588072,Near ATM Call,3M,0.25331055333115643,0.23125141568162208,0.030140553331156422,-0.006758584318377919
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.82474,0.00083,3.46021,-1.08743,3.5423,0.21893, 1.000000,291.57, 100 x 15,283.0,288.0,3610.0,34.8,35.1, 329 x 2,37.44,-0.19049,0.00081,3.67152,-0.90726,-0.92168,0.23689, 105.000000,243.4,0.063,0.1205479452054794,0.21893,0.23689,285.5,34.95,5.0,0.3000000000000042,-0.0652455080055546,0.0175131348511383,0.0085836909871245,1.0674210526315788,Near ATM Call,3M,0.24946520225183802,0.23061243795307862,0.030535202251838006,-0.00627756204692137
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.81617,0.00087,3.55935,-1.12364,3.5079,0.22264, ,0.0, 45 x 45,281.3,284.1,3615.0,35.7,36.1, 828 x 2,48.8,-0.1947,0.00082,3.72155,-0.91786,-0.94242,0.23651, 1.000000,238.4,0.062,0.1205479452054794,0.22264,0.23651,282.70000000000005,35.900000000000006,2.8000000000000114,0.3999999999999986,-0.0638614247396162,0.0099044923947648,0.011142061281337,1.0659446749654218,Near ATM Call,3M,0.2519821876176609,0.23018932465420924,0.029342187617660886,-0.006320675345790755
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.81528,0.00088,3.57357,-1.1131,3.50904,0.21946, 1.000000,466.5, 100 x 15,275.0,279.9,3620.0,36.3,36.7, 325 x 225,37.6,-0.19841,0.00087,3.7604,-0.92069,-0.95826,0.23518, 4.000000,233.4,0.061,0.1205479452054794,0.21946,0.23518,277.45,36.5,4.899999999999977,0.4000000000000057,-0.0624792545126644,0.0176608397909532,0.0109589041095891,1.0644723756906076,Near ATM Call,3M,0.2482376330622248,0.22878841576111633,0.028777633062224806,-0.0063915842388836686
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.81112,0.00086,3.63142,-1.12648,3.4914,0.21921, 12.000000,439.29, 100 x 15,271.1,275.9,3625.0,37.4,37.8, 538 x 2,38.6,-0.2036,0.00089,3.81357,-0.93384,-0.98019,0.23509, 5.000000,228.4,0.059,0.1205479452054794,0.21921,0.23509,273.5,37.599999999999994,4.7999999999999545,0.3999999999999986,-0.0610989920437061,0.0175502742230345,0.0106382978723403,1.0630041379310344,Near ATM Call,3M,0.24773752485186132,0.22865561284226088,0.02852752485186133,-0.006434387157739113
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.80313,0.00087,3.71558,-1.155,3.46188,0.22182, 60.000000,324.79, 45 x 45,269.1,271.8,3630.0,38.7,39.0, 311 x 2,43.7,-0.20824,0.00094,3.86873,-0.94764,-1.00387,0.23514, 3.000000,223.4,0.058,0.1205479452054794,0.22182,0.23514,270.45000000000005,38.85,2.6999999999999886,0.2999999999999971,-0.0597206320735848,0.0099833610648918,0.0077220077220076,1.0615399449035812,Near ATM Call,3M,0.24939637967280076,0.22884290479366243,0.02757637967280077,-0.006297095206337561
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.79856,0.00092,3.76919,-1.16668,3.4436,0.22123, 1.000000,286.2, 45 x 60,265.1,267.9,3635.0,39.7,40.2, 882 x 317,40.6,-0.21264,0.00088,3.91967,-0.95861,-1.02656,0.23502, 5.000000,218.4,0.057,0.1205479452054794,0.22123,0.23502,266.5,39.95,2.7999999999999545,0.5,-0.0583441693648614,0.0105065666041274,0.0125156445556946,1.060079779917469,Near ATM Call,3M,0.24877099906307035,0.2285779618577566,0.027540999063070337,-0.006442038142243395
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.79382,0.00091,3.82576,-1.17974,3.42477,0.22094, 1.000000,232.38, 45 x 15,261.3,264.0,3640.0,40.7,41.1, 509 x 4,40.78,-0.21699,0.00091,3.96543,-0.96723,-1.04656,0.23449, 12.000000,213.4,0.055,0.1205479452054794,0.22094,0.23449,262.65,40.900000000000006,2.6999999999999886,0.3999999999999986,-0.0569695987016948,0.0102798400913763,0.0097799511002444,1.0586236263736264,Near ATM Call,3M,0.2483366941920739,0.22787721769561048,0.02739669419207391,-0.006612782304389525
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.78849,0.00096,3.8805,-1.19204,3.40589,0.22102, ,0.0, 45 x 15,257.4,260.2,3645.0,41.4,41.8, 75 x 165,40.38,-0.22097,0.00098,4.00555,-0.97065,-1.06463,0.23351, 2.000000,208.4,0.054,0.1205479452054794,0.22102,0.23351,258.79999999999995,41.599999999999994,2.8000000000000114,0.3999999999999986,-0.0555969148897227,0.0108191653786708,0.0096153846153845,1.0571714677640602,Near ATM Call,3M,0.247849320374347,0.22650737175223262,0.026829320374347015,-0.007002628247767373
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-02-17,1676667600,44.0,0.78433,0.00096,3.93394,-1.20336,3.38794,0.22047, 2.000000,233.22, 60 x 45,253.5,256.3,3650.0,42.9,43.3, 215 x 2,42.92,-0.22703,0.00097,4.06232,-0.98665,-1.0909,0.23438, 404.000000,203.4,0.053,0.1205479452054794,0.22047,0.23438,254.9,43.099999999999994,2.8000000000000114,0.3999999999999986,-0.0542261127559441,0.0109846998823068,0.0092807424593967,1.0557232876712328,Near ATM Call,3M,0.24719218888539948,0.22705710368459525,0.026722188885399484,-0.007322896315404753
